customer_id,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,country,state,city,zip_code,latitude,longitude,population,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_label,churn_score,cltv,churn_category,tenure_group,revenue_per_month,avg_monthly_value,service_count,satisfaction_tenure_interaction,satisfaction_monthly_charge_interaction,revenue_tenure_interaction
7328-OWMOM,Female,63,0,0,0,0,0,United States,California,San Diego,92111,32.805518,-117.169052,46828,Q3,0,0,31,Offer C,1,33.71,0,0,Unknown,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.1,589.25,0.0,0,1045.01,1634.26,3,Stayed,0,30,3086,Unknown,25_48_months,52.71806451612903,0.6483870967741936,1,93,60.300000000000004,50662.06
4418-LZMSV,Male,56,0,0,1,1,3,United States,California,San Diego,92113,32.697098,-117.116587,47431,Q3,1,8,13,Unknown,1,28.15,0,1,Cable,56,0,1,1,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,61.8,750.1,0.0,0,365.95,1116.05,3,Stayed,0,47,4749,Unknown,13_24_months,85.85,4.753846153846154,6,39,185.39999999999998,14508.65
5155-AZQPB,Female,33,0,0,1,1,1,United States,California,San Diego,92114,32.707892,-117.05512,66838,Q3,1,6,28,Offer C,1,41.41,1,1,DSL,30,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,49.9,1410.25,0.0,0,1159.48,2569.73,5,Stayed,0,74,5250,Unknown,25_48_months,91.77607142857143,1.782142857142857,4,140,249.5,71952.44
1087-GRUYI,Male,62,0,0,1,0,0,United States,California,San Diego,92116,32.765299,-117.122565,33083,Q3,1,8,38,Offer C,1,6.97,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,20.4,743.5,0.0,0,264.86,1008.36,5,Stayed,0,65,3756,Unknown,25_48_months,26.53578947368421,0.5368421052631579,1,190,102.0,38317.68
2546-KZAAT,Male,28,1,0,1,0,0,United States,California,San Diego,92119,32.802959,-117.027095,21866,Q3,1,9,52,Unknown,1,10.4,0,1,DSL,85,1,1,0,0,1,1,1,1,One Year,1,Credit Card,75.4,3865.45,0.0,0,540.8000000000001,4406.25,5,Stayed,0,59,5211,Unknown,49_plus_months,84.73557692307692,1.4500000000000002,8,260,377.0,229125.0
0181-RITDD,Male,42,0,0,1,1,3,United States,California,San Diego,92120,32.807867,-117.060993,25569,Q3,1,2,62,Unknown,1,1.76,0,1,Fiber Optic,20,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,108.15,6825.65,0.0,0,109.12,6934.77,4,Stayed,0,43,5298,Unknown,49_plus_months,111.85112903225807,1.7443548387096774,10,248,432.6,429955.74000000005
5989-PGKJB,Female,40,0,0,0,0,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,Q3,0,0,16,Offer D,1,22.3,0,1,Fiber Optic,28,0,1,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,86.25,1340.1,0.0,0,356.8,1696.9,5,Stayed,0,65,3511,Unknown,13_24_months,106.05625,5.390625,6,80,431.25,27150.4
8272-ONJLV,Male,57,0,0,0,0,0,United States,California,San Diego,92123,32.808814,-117.134694,25232,Q3,0,0,12,Offer D,1,49.0,0,1,Fiber Optic,23,0,0,1,0,1,1,1,1,One Year,0,Bank Withdrawal,95.7,1184.0,0.0,0,588.0,1772.0,5,Stayed,0,41,5527,Unknown,0_12_months,147.66666666666666,7.9750000000000005,7,60,478.5,21264.0
1488-PBLJN,Female,63,0,0,1,1,1,United States,California,San Diego,92124,32.827238,-117.089287,30206,Q3,1,1,72,Offer A,1,31.83,1,1,Fiber Optic,14,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,116.85,8477.7,0.0,0,2291.76,10769.46,3,Stayed,0,33,4055,Unknown,49_plus_months,149.57583333333332,1.6229166666666666,11,216,350.54999999999995,775401.1199999999
3778-FOAQW,Female,33,0,0,1,0,0,United States,California,San Diego,92127,33.017518,-117.118456,20046,Q3,1,1,24,Offer C,1,32.86,0,0,Unknown,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.15,456.85,0.0,0,788.64,1245.49,3,Stayed,0,39,3573,Unknown,13_24_months,51.89541666666667,0.8395833333333332,1,72,60.449999999999996,29891.760000000002
4452-ROHMO,Female,64,0,0,0,0,0,United States,California,San Diego,92128,33.000269,-117.072093,42733,Q3,0,0,15,Offer D,1,39.49,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.6,331.6,0.0,0,592.35,923.95,3,Stayed,0,38,2722,Unknown,13_24_months,61.59666666666667,1.3066666666666669,1,45,58.800000000000004,13859.25
3090-LETTY,Male,54,0,0,0,1,2,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,0,0,2,Unknown,1,14.88,1,1,DSL,12,1,1,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,60.95,134.6,0.0,0,29.76,164.36,4,Joined,0,78,3172,Unknown,0_12_months,82.18,30.475,6,8,243.8,328.72
5349-AZPEW,Female,40,0,0,1,1,3,United States,California,San Diego,92131,32.89325,-117.087091,29283,Q3,1,3,5,Offer E,0,0.0,0,1,DSL,53,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,25.05,125.5,0.0,0,0.0,125.5,5,Stayed,0,24,2071,Unknown,0_12_months,25.1,5.01,2,25,125.25,627.5
9720-JJJOR,Male,20,1,0,1,0,0,United States,California,San Ysidro,92173,32.555828,-117.040073,28488,Q3,1,8,41,Unknown,1,2.43,0,1,DSL,69,1,1,1,0,0,0,1,1,One Year,1,Bank Withdrawal,60.3,2511.3,0.0,0,99.63,2610.9300000000003,3,Stayed,0,50,4565,Unknown,25_48_months,63.68121951219513,1.4707317073170731,7,123,180.89999999999998,107048.13
8100-HZZLJ,Female,26,1,0,0,1,1,United States,California,Indio,92201,33.713891,-116.237257,56307,Q3,0,0,43,Unknown,1,5.6,0,1,Cable,30,1,1,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,63.95,2737.05,0.0,0,240.8,2977.8500000000004,3,Stayed,0,55,4205,Unknown,25_48_months,69.25232558139535,1.4872093023255815,7,129,191.85000000000002,128047.55000000002
7398-HPYZQ,Male,30,0,0,1,0,0,United States,California,Beaumont,92223,33.946982,-116.977672,17721,Q3,1,2,71,Offer A,1,28.58,1,1,Cable,30,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,90.55,6404.0,0.0,0,2029.18,8433.18,4,Stayed,0,23,5007,Unknown,49_plus_months,118.77718309859155,1.2753521126760563,11,284,362.2,598755.78
3546-GHEAE,Male,29,1,0,0,0,0,United States,California,Blythe,92225,33.674583,-114.71612,24659,Q3,0,0,7,Unknown,1,9.43,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.45,165.35,0.0,0,66.00999999999999,231.36,5,Stayed,0,42,2600,Unknown,0_12_months,33.05142857142857,2.7785714285714285,1,35,97.25,1619.52
2550-QHZGP,Male,48,0,0,0,0,0,United States,California,Calexico,92231,32.690654,-115.431225,27804,Q3,0,0,7,Offer E,1,30.58,0,0,Unknown,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.5,128.6,0.0,0,214.06,342.66,5,Stayed,0,71,4271,Unknown,0_12_months,48.95142857142857,2.7857142857142856,1,35,97.5,2398.6200000000003
7519-JTWQH,Female,30,0,0,0,0,0,United States,California,Calipatria,92233,33.143826,-115.497485,7857,Q3,0,0,69,Offer A,1,23.92,1,1,Fiber Optic,42,0,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,110.5,7455.45,0.0,0,1650.48,9105.93,4,Stayed,0,33,4803,Unknown,49_plus_months,131.97,1.6014492753623188,10,276,442.0,628309.17
2538-OIMXF,Female,29,1,0,0,1,1,United States,California,Cathedral City,92234,33.829583,-116.474131,43141,Q3,0,0,1,Offer E,0,0.0,0,1,Cable,48,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,24.7,24.7,0.0,70,0.0,94.7,5,Joined,0,55,3065,Unknown,0_12_months,94.7,24.7,1,5,123.5,94.7
8543-MSDMF,Male,36,0,0,0,0,0,United States,California,Coachella,92236,33.680031,-116.171678,23170,Q3,0,0,3,Offer E,1,44.42,0,1,Cable,6,1,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,77.4,206.15,0.0,0,133.26,339.41,4,Joined,0,24,5528,Unknown,0_12_months,113.13666666666667,25.8,8,12,309.6,1018.23
1170-SASML,Female,33,0,0,1,0,0,United States,California,Desert Hot Springs,92240,33.948558,-116.516976,22796,Q3,1,6,69,Offer A,1,34.49,1,1,Fiber Optic,29,0,1,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,85.4,5869.4,0.0,0,2379.81,8249.21,5,Stayed,0,62,5976,Unknown,49_plus_months,119.55376811594202,1.23768115942029,6,345,427.0,569195.49
4872-JCVCA,Female,44,0,0,1,0,0,United States,California,Desert Hot Springs,92241,33.832799,-116.250973,5529,Q3,1,1,71,Offer A,0,0.0,0,1,DSL,16,1,1,1,1,0,0,0,1,Two Year,1,Bank Withdrawal,47.6,3377.8,0.0,0,0.0,3377.8,3,Stayed,0,22,4795,Unknown,49_plus_months,47.57464788732395,0.6704225352112676,6,213,142.8,239823.80000000002
5346-BZCHP,Female,19,1,0,1,1,2,United States,California,Earp,92242,34.137742,-114.36514,1564,Q3,0,0,69,Offer A,1,25.18,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.4,1346.2,0.0,0,1737.42,3083.62,5,Stayed,0,57,6408,Unknown,49_plus_months,44.69014492753623,0.2811594202898551,1,345,97.0,212769.78
2038-LLMLM,Female,35,0,0,0,0,0,United States,California,El Centro,92243,32.770393,-115.60915,43712,Q3,0,0,48,Unknown,1,10.5,1,1,Fiber Optic,12,0,0,1,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,103.85,4946.05,0.0,0,504.0,5450.05,5,Stayed,0,78,4304,Unknown,25_48_months,113.54270833333334,2.1635416666666667,9,240,519.25,261602.40000000002
1216-BGTSP,Male,30,0,0,0,0,0,United States,California,Imperial,92251,32.858595,-115.662709,14546,Q3,0,0,45,Unknown,1,5.97,1,1,Fiber Optic,73,1,0,1,1,1,1,1,1,Month-to-Month,1,Credit Card,108.45,4964.7,0.0,0,268.65,5233.349999999999,3,Stayed,0,33,5093,Unknown,25_48_months,116.29666666666665,2.41,10,135,325.35,235500.74999999997
4138-NAXED,Male,54,0,0,0,0,0,United States,California,Joshua Tree,92252,34.167236,-116.281511,8141,Q3,0,0,51,Unknown,1,42.93,1,1,Fiber Optic,11,0,1,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,81.0,4085.75,0.0,10,2189.43,6285.18,3,Stayed,0,34,4121,Unknown,49_plus_months,123.23882352941177,1.588235294117647,4,153,243.0,320544.18
0744-BIKKF,Male,39,0,0,0,0,0,United States,California,Mecca,92254,33.543835,-115.993906,8768,Q3,0,0,72,Offer A,1,11.41,1,1,DSL,17,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,86.65,6224.8,0.0,0,821.52,7046.32,3,Stayed,0,67,4621,Unknown,49_plus_months,97.86555555555555,1.2034722222222223,11,216,259.95000000000005,507335.04
7483-IQWIB,Male,33,0,0,1,1,1,United States,California,Morongo Valley,92256,34.097863,-116.594561,3499,Q3,1,1,37,Offer C,1,38.89,1,1,Fiber Optic,29,0,1,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,92.95,3415.25,0.0,0,1438.93,4854.18,4,Stayed,0,42,3462,Unknown,25_48_months,131.19405405405405,2.5121621621621624,7,148,371.8,179604.66
5248-KWLAR,Male,31,0,0,1,0,0,United States,California,Niland,92257,33.345825,-115.596574,2753,Q3,1,1,71,Offer A,1,18.42,1,1,DSL,29,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,90.35,6325.25,0.0,0,1307.8200000000002,7633.07,4,Stayed,0,28,6483,Unknown,49_plus_months,107.50802816901408,1.2725352112676056,11,284,361.4,541947.97
7996-MHXLW,Female,51,0,0,0,0,0,United States,California,Ocotillo,92259,32.698964,-115.886656,471,Q3,0,0,66,Offer A,1,20.77,1,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,25.15,1683.6,0.0,0,1370.82,3054.42,5,Stayed,0,61,6141,Unknown,49_plus_months,46.27909090909091,0.38106060606060604,2,330,125.75,201591.72
7833-PKIHD,Male,59,0,0,1,0,0,United States,California,Palm Desert,92260,33.694501,-116.412711,29340,Q3,1,1,51,Unknown,1,31.66,0,1,Cable,3,1,0,0,1,1,1,1,1,One Year,1,Bank Withdrawal,76.4,3966.3,0.0,0,1614.66,5580.96,3,Stayed,0,52,6385,Unknown,49_plus_months,109.43058823529412,1.4980392156862745,8,153,229.20000000000002,284628.96
7061-OVMIM,Female,57,0,0,1,0,0,United States,California,Palm Springs,92262,33.839989,-116.659215,24924,Q3,1,1,30,Unknown,1,21.14,0,0,Unknown,0,0,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,19.55,608.5,0.0,0,634.2,1242.7,3,Stayed,0,50,5203,Unknown,25_48_months,41.42333333333333,0.6516666666666667,1,90,58.650000000000006,37281.0
5153-RTHKF,Female,26,1,0,0,0,0,United States,California,Palm Springs,92264,33.745746,-116.514215,18884,Q3,0,0,34,Unknown,1,23.54,1,1,Fiber Optic,76,0,0,0,0,1,0,0,0,Month-to-Month,0,Bank Withdrawal,85.35,2896.6,0.0,0,800.36,3696.96,5,Stayed,0,78,3818,Unknown,25_48_months,108.73411764705882,2.510294117647059,4,170,426.75,125696.64
1852-QSWCD,Male,62,0,0,1,1,1,United States,California,Palo Verde,92266,33.3249,-114.758334,291,Q3,1,1,64,Unknown,1,35.25,1,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,24.8,1514.85,0.0,0,2256.0,3770.85,3,Stayed,0,55,6281,Unknown,49_plus_months,58.91953125,0.3875,2,192,74.4,241334.4
9079-LWTFD,Male,50,0,0,0,0,0,United States,California,Pioneertown,92268,34.201108,-116.593456,354,Q3,0,0,47,Unknown,1,47.73,1,1,Fiber Optic,25,1,1,0,1,1,0,0,1,Month-to-Month,0,Credit Card,100.75,4669.2,0.0,0,2243.31,6912.51,3,Stayed,0,27,2508,Unknown,25_48_months,147.07468085106385,2.143617021276596,8,141,302.25,324887.97000000003
3392-EHMNK,Female,53,0,0,1,1,3,United States,California,Thermal,92274,33.53604,-116.119222,17018,Q3,1,1,67,Offer A,1,11.4,1,1,Fiber Optic,27,0,1,0,1,1,0,0,1,Two Year,0,Credit Card,94.1,6302.8,0.0,0,763.8000000000001,7066.6,4,Stayed,0,58,4803,Unknown,49_plus_months,105.47164179104477,1.4044776119402984,7,268,376.4,473462.2
5986-WWXDV,Male,42,0,0,0,0,0,United States,California,Salton City,92275,33.28156,-115.955541,799,Q3,0,0,39,Unknown,1,48.61,0,0,Unknown,0,0,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,19.35,779.2,0.0,0,1895.79,2674.99,3,Stayed,0,68,2607,Unknown,25_48_months,68.58948717948718,0.49615384615384617,1,117,58.050000000000004,104324.60999999999
3061-BCKYI,Male,27,1,0,0,0,0,United States,California,Thousand Palms,92276,33.849263,-116.382778,6242,Q3,0,0,14,Offer D,1,43.5,0,0,Unknown,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.9,283.75,0.0,0,609.0,892.75,3,Stayed,0,34,3854,Unknown,13_24_months,63.767857142857146,1.4214285714285713,1,42,59.699999999999996,12498.5
7228-PAQPD,Female,19,1,0,0,0,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,0,0,14,Offer D,1,34.01,0,1,Cable,69,0,0,0,1,0,1,1,1,One Year,0,Credit Card,59.1,772.85,0.0,0,476.14,1248.99,4,Stayed,0,58,5718,Unknown,13_24_months,89.21357142857143,4.2214285714285715,6,56,236.4,17485.86
7746-QYVCO,Male,57,0,0,1,0,0,United States,California,White Water,92282,33.972293,-116.654195,805,Q3,1,1,16,Offer D,1,21.04,0,1,Cable,17,1,1,0,0,0,0,0,1,One Year,1,Credit Card,55.85,857.8,0.0,0,336.64,1194.44,3,Stayed,0,55,2464,Unknown,13_24_months,74.6525,3.490625,5,48,167.55,19111.04
5804-HYIEZ,Male,40,0,0,1,1,1,United States,California,Winterhaven,92283,32.852947,-114.850784,3663,Q3,1,1,70,Offer A,1,40.28,1,1,Fiber Optic,13,1,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,106.05,7554.05,0.0,0,2819.6,10373.65,4,Stayed,0,30,4583,Unknown,49_plus_months,148.195,1.515,9,280,424.2,726155.5
5934-TSSAU,Female,51,0,0,1,1,3,United States,California,Landers,92285,34.341737,-116.539416,2182,Q3,1,6,23,Offer D,1,48.73,0,1,Fiber Optic,75,0,0,1,0,0,0,0,1,Month-to-Month,1,Credit Card,75.3,1702.9,0.0,0,1120.79,2823.69,5,Stayed,0,49,5903,Unknown,13_24_months,122.76913043478261,3.273913043478261,4,115,376.5,64944.87
3486-KHMLI,Male,53,0,0,0,1,1,United States,California,Adelanto,92301,34.667815,-117.536183,18980,Q3,0,0,21,Offer D,1,31.26,1,0,Unknown,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,24.7,467.15,0.0,0,656.46,1123.61,4,Stayed,0,54,5403,Unknown,13_24_months,53.50523809523809,1.1761904761904762,2,84,98.8,23595.809999999998
6784-XYJAE,Female,38,0,0,0,0,0,United States,California,Fort Irwin,92310,35.349241,-116.770281,9465,Q3,0,0,36,Unknown,1,46.92,1,1,DSL,5,0,0,1,0,0,0,0,0,One Year,0,Bank Withdrawal,55.8,1941.5,0.0,70,1689.12,3700.62,3,Stayed,0,25,4770,Unknown,25_48_months,102.795,1.5499999999999998,4,108,167.39999999999998,133222.32
3933-DQPWX,Female,48,0,0,0,0,0,United States,California,Barstow,92311,34.965648,-117.001509,31293,Q3,0,0,50,Unknown,0,0.0,0,1,DSL,6,0,1,1,1,0,0,0,1,Two Year,0,Credit Card,39.7,1932.75,0.0,0,0.0,1932.75,3,Stayed,0,49,5174,Unknown,49_plus_months,38.655,0.794,5,150,119.10000000000001,96637.5
6661-EIPZC,Female,38,0,0,1,1,1,United States,California,Grand Terrace,92313,34.029175,-117.307211,11024,Q3,1,6,48,Unknown,0,0.0,0,1,DSL,16,0,0,0,1,0,0,0,1,Month-to-Month,1,Credit Card,29.5,1423.05,0.0,0,0.0,1423.05,4,Stayed,0,36,3194,Unknown,25_48_months,29.646874999999998,0.6145833333333334,3,192,118.0,68306.4
8957-THMOA,Female,40,0,0,0,1,3,United States,California,Big Bear City,92314,34.278967,-116.773825,9899,Q3,0,0,50,Unknown,1,18.95,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.15,970.85,0.0,0,947.5,1918.35,3,Stayed,0,27,4263,Unknown,49_plus_months,38.367,0.40299999999999997,1,150,60.449999999999996,95917.5
2251-PYLPB,Male,34,0,0,1,0,0,United States,California,Big Bear Lake,92315,34.242058,-116.89802,5447,Q3,1,3,72,Offer A,1,45.05,1,1,Cable,9,1,1,1,1,0,1,1,1,Two Year,0,Credit Card,79.55,5810.9,0.0,0,3243.6,9054.5,3,Stayed,0,55,4766,Unknown,49_plus_months,125.75694444444444,1.104861111111111,10,216,238.64999999999998,651924.0
5555-RNPGT,Male,61,0,0,0,1,3,United States,California,Bloomington,92316,34.059722,-117.39104,25995,Q3,0,0,10,Offer D,1,34.47,1,0,Unknown,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,24.8,223.9,0.0,0,344.7,568.6,3,Stayed,0,36,5212,Unknown,0_12_months,56.86,2.48,2,30,74.4,5686.0
1057-FOGLZ,Female,44,0,0,0,0,0,United States,California,Calimesa,92320,33.982787,-117.057627,7334,Q3,0,0,18,Offer D,1,18.2,0,0,Unknown,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.65,391.7,0.0,0,327.6,719.3,3,Stayed,0,20,4333,Unknown,13_24_months,39.96111111111111,1.0916666666666666,1,54,58.949999999999996,12947.4
8087-LGYHQ,Male,40,0,0,0,0,0,United States,California,Crestline,92325,34.248061,-117.29028,10484,Q3,0,0,9,Offer E,1,15.53,0,1,Fiber Optic,14,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.05,811.65,0.0,0,139.76999999999998,951.42,4,Stayed,0,42,3475,Unknown,0_12_months,105.71333333333332,10.45,7,36,376.2,8562.779999999999
4137-BTIKL,Male,55,0,0,0,0,0,United States,California,Daggett,92327,34.875144,-116.821698,678,Q3,0,0,2,Offer E,1,27.17,1,1,Fiber Optic,23,1,0,0,0,0,1,1,1,Month-to-Month,0,Credit Card,90.75,174.75,0.0,0,54.34,229.09,3,Joined,0,60,4766,Unknown,0_12_months,114.545,45.375,7,6,272.25,458.18
2190-BCXEC,Female,61,0,0,1,0,0,United States,California,Death Valley,92328,36.27688,-117.033326,443,Q3,1,10,40,Unknown,1,39.97,1,1,Fiber Optic,17,0,0,0,1,0,0,0,1,Month-to-Month,1,Credit Card,78.85,3126.85,0.0,0,1598.8,4725.65,4,Stayed,0,45,5257,Unknown,25_48_months,118.14124999999999,1.97125,5,160,315.4,189026.0
6227-FBDXH,Male,50,0,0,1,0,0,United States,California,Essex,92332,34.9436,-115.287901,115,Q3,1,10,69,Offer A,1,3.81,1,1,Fiber Optic,4,0,0,1,0,1,1,1,1,One Year,0,Bank Withdrawal,99.5,6841.45,0.0,0,262.89,7104.34,4,Stayed,0,56,4237,Unknown,49_plus_months,102.96144927536233,1.4420289855072463,8,276,398.0,490199.46
2911-WDXMV,Male,29,1,0,0,1,3,United States,California,Fontana,92335,34.087558,-117.464096,82630,Q3,0,0,18,Offer D,1,41.08,1,1,Fiber Optic,48,0,0,1,0,0,0,0,1,Month-to-Month,1,Credit Card,80.55,1406.65,0.0,0,739.4399999999999,2146.09,5,Stayed,0,37,5334,Unknown,13_24_months,119.22722222222222,4.475,5,90,402.75,38629.62
4547-FZJWE,Male,24,1,0,1,0,0,United States,California,Forest Falls,92339,34.067699,-116.903891,958,Q3,1,5,55,Unknown,1,36.17,0,1,DSL,69,1,0,0,0,0,1,1,0,One Year,0,Credit Card,59.45,3157.0,0.0,40,1989.35,5186.35,4,Stayed,0,77,5712,Unknown,49_plus_months,94.29727272727273,1.080909090909091,5,220,237.8,285249.25
7422-WNBTY,Male,35,0,0,1,0,0,United States,California,Green Valley Lake,92341,34.244411,-117.072654,317,Q3,1,5,33,Unknown,1,31.76,1,1,Fiber Optic,7,0,1,1,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,93.35,3092.0,0.0,0,1048.0800000000002,4140.08,4,Stayed,0,40,3348,Unknown,25_48_months,125.4569696969697,2.8287878787878786,8,132,373.4,136622.63999999998
0842-IWYCP,Female,19,1,0,0,0,0,United States,California,Helendale,92342,34.757783,-117.33997,4948,Q3,0,0,46,Unknown,1,40.32,0,1,Cable,51,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,44.95,2168.9,0.0,0,1854.72,4023.62,5,Stayed,0,44,2626,Unknown,25_48_months,87.47,0.9771739130434783,3,230,224.75,185086.52
3521-HTQTV,Male,54,0,0,0,0,0,United States,California,Hesperia,92345,34.361387,-117.337509,68515,Q3,0,0,34,Unknown,1,20.47,1,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,26.1,980.35,0.0,0,695.98,1676.33,3,Stayed,0,46,2026,Unknown,25_48_months,49.303823529411765,0.7676470588235295,2,102,78.30000000000001,56995.22
3744-ZBHON,Female,64,0,0,0,0,0,United States,California,Highland,92346,34.129677,-117.154277,48245,Q3,0,0,3,Unknown,1,31.81,0,0,Unknown,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,20.2,65.95,0.0,0,95.43,161.38,5,Joined,0,24,4369,Unknown,0_12_months,53.79333333333333,6.733333333333333,1,15,101.0,484.14
3373-DIUUN,Male,58,0,0,1,1,3,United States,California,Hinkley,92347,34.983808,-117.239306,1933,Q3,1,6,30,Unknown,1,40.0,0,0,Unknown,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,21.25,711.9,0.0,0,1200.0,1911.9,3,Stayed,0,70,3047,Unknown,25_48_months,63.730000000000004,0.7083333333333334,1,90,63.75,57357.0
8383-SGHJU,Female,41,0,0,0,0,0,United States,California,Lake Arrowhead,92352,34.2565,-117.19335,9793,Q3,0,0,33,Unknown,1,10.28,1,1,Cable,7,1,0,0,1,0,0,0,1,One Year,0,Bank Withdrawal,59.4,1952.8,0.0,0,339.23999999999995,2292.04,3,Stayed,0,38,2853,Unknown,25_48_months,69.45575757575757,1.8,6,99,178.2,75637.31999999999
7607-QKKTJ,Male,25,1,0,1,1,2,United States,California,Loma Linda,92354,34.049315,-117.255974,18068,Q3,1,6,45,Unknown,1,33.45,1,1,Fiber Optic,69,0,1,1,0,0,1,1,0,One Year,1,Credit Card,95.0,4368.85,0.0,60,1505.2500000000002,5934.1,4,Stayed,0,27,2719,Unknown,25_48_months,131.8688888888889,2.111111111111111,7,180,380.0,267034.5
7707-PYBBH,Male,49,0,0,0,0,0,United States,California,Lucerne Valley,92356,34.508417,-116.856103,5256,Q3,0,0,40,Unknown,1,36.98,0,1,DSL,21,1,1,0,1,0,0,0,1,Month-to-Month,1,Credit Card,61.9,2647.1,0.0,0,1479.1999999999998,4126.299999999999,4,Stayed,0,52,2520,Unknown,25_48_months,103.15749999999998,1.5474999999999999,6,160,247.6,165051.99999999997
8984-HPEMB,Female,58,0,0,0,0,0,United States,California,Lytle Creek,92358,34.238162,-117.534306,1090,Q3,0,0,71,Offer A,1,17.9,1,1,Fiber Optic,21,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,118.65,8477.6,0.0,0,1270.9,9748.5,3,Stayed,0,73,4296,Unknown,49_plus_months,137.30281690140845,1.6711267605633804,11,213,355.95000000000005,692143.5
4139-DETXS,Female,53,0,0,1,0,0,United States,California,Needles,92363,34.711224,-114.702256,5488,Q3,0,0,72,Offer A,0,0.0,0,1,DSL,6,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,64.45,4528.0,0.0,0,0.0,4528.0,4,Stayed,0,45,5265,Unknown,49_plus_months,62.888888888888886,0.8951388888888889,9,288,257.8,326016.0
9779-DPNEJ,Female,59,0,0,1,1,3,United States,California,Nipton,92364,35.478736,-115.516984,162,Q3,1,5,22,Offer D,1,33.46,0,1,Fiber Optic,29,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,80.15,1790.65,0.0,0,736.12,2526.77,5,Stayed,0,42,4732,Unknown,13_24_months,114.85318181818182,3.6431818181818185,5,110,400.75,55588.94
9805-FILKB,Male,44,0,0,1,0,0,United States,California,Temecula,92592,33.507255,-117.029473,46171,Q3,1,6,46,Unknown,1,4.72,0,0,Unknown,0,0,0,0,0,0,0,0,0,One Year,1,Bank Withdrawal,20.2,845.6,0.0,0,217.12,1062.72,3,Stayed,0,68,2325,Unknown,25_48_months,23.102608695652176,0.43913043478260866,1,138,60.599999999999994,48885.12
